frequency_GHz,phase_Cy0p7_deg_unwrapped,phase_Cy2p5_deg_unwrapped,signed_phase_diff_deg_2p5_minus_0p7,abs_phase_diff_deg,error_to_180_deg,magnitude_Cy0p7_dB,magnitude_Cy2p5_dB
7.272,-407.809136162,-429.480342929,-21.6712067674,21.6712067674,158.328793233,-0.492284545444,-0.26237295602
7.278,-408.174620781,-429.765516288,-21.5908955064,21.5908955064,158.409104494,-0.490273920077,-0.261907484441
7.284,-408.539282891,-430.050600589,-21.5113176978,21.5113176978,158.488682302,-0.488284259815,-0.261446174175
7.2855,-408.63032111,-430.121849833,-21.4915287229,21.4915287229,158.508471277,-0.487790090448,-0.261331877954
7.29,-408.903132777,-430.335597565,-21.4324647879,21.4324647879,158.567535212,-0.486315308987,-0.260988989293
7.296,-409.266180579,-430.620508931,-21.3543283512,21.3543283512,158.645671649,-0.484366818278,-0.260535894306
7.302,-409.628436303,-430.905336389,-21.2769000862,21.2769000862,158.723099914,-0.482438544961,-0.260086854156
7.308,-409.989909819,-431.190081628,-21.2001718089,21.2001718089,158.799828191,-0.48053025301,-0.259641834211
7.314,-410.350610877,-431.474746322,-21.1241354449,21.1241354449,158.875864555,-0.478641712944,-0.259200800262
7.32,-410.710549111,-431.759332132,-21.0487830214,21.0487830214,158.951216979,-0.476772701219,-0.258763718511
7.326,-411.069734047,-432.043840706,-20.9741066597,20.9741066597,159.02589334,-0.474922998985,-0.25833055557
7.332,-411.428175106,-432.328273678,-20.9000985712,20.9000985712,159.099901429,-0.473092390172,-0.257901278452
7.338,-411.785881607,-432.612632668,-20.8267510608,20.8267510608,159.173248939,-0.471280659162,-0.257475854567
7.344,-412.142862747,-432.896919286,-20.7540565389,20.7540565389,159.245943461,-0.469487588699,-0.257054251717
7.35,-412.499127585,-433.181135126,-20.6820075414,20.6820075414,159.317992459,-0.467712958896,-0.256636438087
7.356,-412.854685021,-433.465281773,-20.6105967525,20.6105967525,159.389403247,-0.465956548024,-0.256222382244
7.362,-413.209543775,-433.749360797,-20.539817022,20.539817022,159.460182978,-0.464218135051,-0.255812053129
7.368,-413.563712384,-434.033373755,-20.4696613714,20.4696613714,159.530338629,-0.462497503083,-0.255405420051
7.374,-413.917199208,-434.317322196,-20.4001229879,20.4001229879,159.599877012,-0.460794442466,-0.255002452683
7.38,-414.270012442,-434.601207653,-20.3311952106,20.3311952106,159.668804789,-0.45910875258,-0.254603121059
7.386,-414.622160134,-434.885031649,-20.2628715148,20.2628715148,159.737128485,-0.457440242031,-0.254207395564
7.392,-414.973650196,-435.168795696,-20.1951455004,20.1951455004,159.8048545,-0.455788727549,-0.253815246934
7.398,-415.324490408,-435.452501294,-20.128010886,20.128010886,159.871989114,-0.454154032118,-0.253426646248
7.404,-415.674688423,-435.736149931,-20.061461508,20.061461508,159.938538492,-0.452535982801,-0.253041564922
7.41,-416.024251761,-436.019743085,-19.9954913241,19.9954913241,160.004508676,-0.450934408485,-0.252659974711
7.416,-416.373187804,-436.303282222,-19.9300944186,19.9300944186,160.069905581,-0.449349137615,-0.252281847696
7.422,-416.721503791,-436.586768799,-19.8652650077,19.8652650077,160.134734992,-0.447779995811,-0.251907156285
7.428,-417.069206814,-436.870204259,-19.8009974452,19.8009974452,160.199002555,-0.446226803277,-0.251535873206
7.434,-417.416303813,-437.153590039,-19.7372862255,19.7372862255,160.262713775,-0.444689371869,-0.251167971503
7.44,-417.762801576,-437.436927561,-19.6741259855,19.6741259855,160.325874014,-0.443167501797,-0.250803424533
7.446,-418.108706738,-437.72021824,-19.6115115028,19.6115115028,160.388488497,-0.441660977971,-0.25044220596
7.452,-418.45402579,-438.00346348,-19.5494376895,19.5494376895,160.450562311,-0.440169566192,-0.250084289751
7.458,-418.798765091,-438.286664674,-19.4878995821,19.4878995821,160.512100418,-0.438693009515,-0.249729650172
7.464,-419.142930882,-438.569823205,-19.4268923235,19.4268923235,160.573107676,-0.437231025385,-0.249378261787
7.47,-419.486529313,-438.852940449,-19.3664111359,19.3664111359,160.633588864,-0.435783304287,-0.249030099447
7.476,-419.829566487,-439.136017769,-19.3064512816,19.3064512816,160.693548718,-0.434349510795,-0.248685138293
7.482,-420.172048514,-439.419056521,-19.2470080069,19.2470080069,160.752991993,-0.432929287681,-0.248343353749
7.488,-420.513981583,-439.702058049,-19.1880764666,19.1880764666,160.811923533,-0.431522263224,-0.248004721518
7.494,-420.855372059,-439.985023691,-19.1296516316,19.1296516316,160.870348368,-0.430128060959,-0.247669217579
7.5,-421.196226583,-440.267954773,-19.0717281901,19.0717281901,160.92827181,-0.428746310413,-0.247336818182
7.506,-421.536552152,-440.550852614,-19.0143004624,19.0143004624,160.985699538,-0.427376657287,-0.247007499847
7.512,-421.876356165,-440.833718523,-18.9573623577,18.9573623577,161.042637642,-0.42601877242,-0.246681239357
7.518,-422.21564641,-441.1165538,-18.9009073901,18.9009073901,161.09909261,-0.424672359986,-0.246358013758
7.524,-422.554430977,-441.399359737,-18.8449287593,18.8449287593,161.155071241,-0.423337165704,-0.246037800353
7.53,-422.892718136,-441.682137617,-18.789419481,18.789419481,161.210580519,-0.422012984966,-0.245720576699
7.536,-423.230516172,-441.964888715,-18.734372543,18.734372543,161.265627457,-0.420699669464,-0.245406320604
7.542,-423.567833237,-442.247614297,-18.67978106,18.67978106,161.32021894,-0.419397130219,-0.245095010123
7.548,-423.904677214,-442.530315622,-18.6256384082,18.6256384082,161.374361592,-0.418105335492,-0.244786623557
7.554,-424.241055613,-442.812993939,-18.5719383262,18.5719383262,161.428061674,-0.41682430332,-0.244481139446
7.56,-424.576975513,-443.09565049,-18.5186749773,18.5186749773,161.481325023,-0.41555408982,-0.24417853657
7.566,-424.912443538,-443.37828651,-18.4658429722,18.4658429722,161.534157028,-0.414294775186,-0.243878793942
7.572,-425.247465866,-443.660903224,-18.4134373582,18.4134373582,161.586562642,-0.413046449509,-0.243581890806
7.578,-425.582048268,-443.943501851,-18.3614535826,18.3614535826,161.638546417,-0.411809200134,-0.243287806639
7.584,-425.916196163,-444.226083601,-18.3098874381,18.3098874381,161.690112562,-0.410583101685,-0.242996521138
7.59,-426.249914677,-444.508649679,-18.2587350015,18.2587350015,161.741264999,-0.409368209182,-0.242708014226
7.59375,-426.458272887,-444.685244429,-18.2269715416,18.2269715416,161.773028458,-0.408614606929,-0.242529421612
7.596,-426.583208707,-444.791201278,-18.2079925714,18.2079925714,161.792007429,-0.408164554151,-0.242422266045
7.602,-426.916082978,-445.073739589,-18.1576566108,18.1576566108,161.842343389,-0.406972143298,-0.242139256954
7.608,-427.248542094,-445.356265792,-18.1077236977,18.1077236977,161.892276302,-0.405790959122,-0.241858967526
7.614,-427.580590575,-445.63878106,-18.0581904853,18.0581904853,161.941809515,-0.404620961857,-0.241581378545
7.62,-427.912232889,-445.921286562,-18.0090536722,18.0090536722,161.990946328,-0.403462092184,-0.241306471005
7.626,-428.243473476,-446.203783455,-17.9603099798,17.9603099798,162.03969002,-0.402314274279,-0.241034226104
7.632,-428.574316756,-446.486272895,-17.9119561383,17.9119561383,162.088043862,-0.401177418879,-0.240764625245
7.638,-428.904767147,-446.768756025,-17.8639888782,17.8639888782,162.136011122,-0.400051426169,-0.24049765003
7.644,-429.234829062,-447.051233987,-17.8164049252,17.8164049252,162.183595075,-0.398936188353,-0.240233282259
7.65,-429.564506912,-447.333707912,-17.7692010002,17.7692010002,162.230799,-0.39783159189,-0.23997150393
7.656,-429.893805107,-447.616178926,-17.7223738191,17.7223738191,162.277626181,-0.39673751935,-0.239712297231
7.662,-430.222728054,-447.89864815,-17.6759200961,17.6759200961,162.324079904,-0.395653850945,-0.239455644542
7.668,-430.551280149,-448.181116696,-17.6298365468,17.6298365468,162.370163453,-0.394580465743,-0.239201528431
7.674,-430.879465779,-448.46358567,-17.5841198912,17.5841198912,162.415880109,-0.393517242625,-0.238949931652
7.68,-431.207289317,-448.746056175,-17.538766858,17.538766858,162.461233142,-0.392464061008,-0.238700837142
7.686,-431.534755115,-449.028529303,-17.4937741877,17.4937741877,162.506225812,-0.3914208014,-0.238454228019
7.6875,-431.616566176,-449.099148513,-17.4825823366,17.4825823366,162.517417663,-0.391161522945,-0.238393192909
7.692,-431.861867507,-449.311006143,-17.449138636,17.449138636,162.550861364,-0.390387345789,-0.238210087579
7.698,-432.1886308,-449.593487777,-17.4048569767,17.4048569767,162.595143023,-0.389363577927,-0.237968399295
7.704,-432.515049276,-449.875975281,-17.3609260045,17.3609260045,162.639073996,-0.388349383514,-0.237729146816
7.71,-432.841127189,-450.158469726,-17.3173425369,17.3173425369,162.682657463,-0.387344650312,-0.23749231396
7.716,-433.166868759,-450.440972175,-17.2741034166,17.2741034166,162.725896583,-0.386349268205,-0.237257884717
7.722,-433.492278176,-450.723483689,-17.2312055128,17.2312055128,162.768794487,-0.385363129216,-0.237025843244
7.728,-433.817359596,-451.006005319,-17.188645723,17.188645723,162.811354277,-0.3843861275,-0.236796173863
7.734,-434.142117139,-451.288538113,-17.1464209737,17.1464209737,162.853579026,-0.383418159304,-0.236568861061
7.74,-434.466554891,-451.571083112,-17.1045282218,17.1045282218,162.895471778,-0.382459122928,-0.236343889485
7.746,-434.790676899,-451.853641354,-17.0629644551,17.0629644551,162.937035545,-0.381508918669,-0.236121243943
7.752,-435.114487176,-452.136213869,-17.021726693,17.021726693,162.978273307,-0.380567448766,-0.235900909399
7.758,-435.437989694,-452.418801682,-16.9808119874,16.9808119874,163.019188013,-0.379634617343,-0.235682870974
7.764,-435.761188391,-452.701405813,-16.9402174223,16.9402174223,163.059782578,-0.378710330363,-0.235467113941
7.77,-436.084087164,-452.984027279,-16.899940115,16.899940115,163.100059885,-0.377794495585,-0.235253623726
7.776,-436.406689872,-453.266667087,-16.8599772155,16.8599772155,163.140022785,-0.376887022534,-0.235042385903
7.78125,-436.688727381,-453.513993849,-16.8252664681,16.8252664681,163.174733532,-0.37609977305,-0.234859511161
7.782,-436.729000337,-453.549326244,-16.8203259069,16.8203259069,163.179674093,-0.375987822484,-0.234833386197
7.788,-437.051022343,-453.832005748,-16.7809834054,16.7809834054,163.219016595,-0.375096808443,-0.234626610477
7.794,-437.372759635,-454.114706594,-16.7419469597,16.7419469597,163.25805304,-0.374213895154,-0.234422044757
7.8,-437.694215922,-454.397429773,-16.7032138509,16.7032138509,163.296786149,-0.373338999091,-0.234219675191
7.806,-438.015394876,-454.680176268,-16.6647813915,16.6647813915,163.335218608,-0.372472038448,-0.234019488079
7.812,-438.336300134,-454.96294706,-16.6266469251,16.6266469251,163.373353075,-0.371612933115,-0.233821469854
7.818,-438.656935298,-455.245743123,-16.5888078251,16.5888078251,163.411192175,-0.370761604627,-0.233625607092
7.824,-438.977303935,-455.528565429,-16.5512614941,16.5512614941,163.448738506,-0.369917976088,-0.2334318865
7.83,-439.29740958,-455.811414943,-16.5140053629,16.5140053629,163.485994637,-0.369081972063,-0.233240294922
7.836,-439.617255736,-456.094292626,-16.4770368901,16.4770368901,163.52296311,-0.368253518445,-0.233050819332
7.842,-439.936845874,-456.377199435,-16.4403535614,16.4403535614,163.559646439,-0.367432542315,-0.232863446837
7.848,-440.256183433,-456.660136322,-16.4039528893,16.4039528893,163.596047111,-0.366618971792,-0.232678164673
7.854,-440.575271822,-456.943104235,-16.3678324132,16.3678324132,163.632167587,-0.365812735902,-0.2324949602
7.86,-440.894114416,-457.226104116,-16.3319896999,16.3319896999,163.6680103,-0.36501376446,-0.232313820908
7.866,-441.212714563,-457.509136906,-16.2964223431,16.2964223431,163.703577657,-0.364221987984,-0.232134734411
7.872,-441.531075573,-457.792203537,-16.2611279646,16.2611279646,163.738872035,-0.363437337619,-0.231957688443
7.875,-441.690167428,-457.93375424,-16.2435868112,16.2435868112,163.756413189,-0.363047663368,-0.231870179652
7.878,-441.849200728,-458.075304942,-16.226104214,16.226104214,163.773895786,-0.362659745078,-0.231782670862
7.884,-442.167093275,-458.358442045,-16.1913487697,16.1913487697,163.80865123,-0.361889142571,-0.231609669645
7.89,-442.484756429,-458.641615768,-16.1568593391,16.1568593391,163.843140661,-0.361125462713,-0.231438672889
7.896,-442.80219337,-458.924827031,-16.1226336602,16.1226336602,163.87736634,-0.360368638369,-0.231269668805
7.902,-443.119407241,-459.208076745,-16.0886695038,16.0886695038,163.911330496,-0.359618602388,-0.231102645722
7.908,-443.436401143,-459.491365821,-16.054964678,16.054964678,163.945035322,-0.35887528716,-0.230937592083
7.914,-443.753178125,-459.774695165,-16.0215170395,16.0215170395,163.978482961,-0.358138623891,-0.230774496444
7.92,-444.069741158,-460.058065677,-15.988324519,15.988324519,164.011675481,-0.357408541581,-0.230613347471
7.926,-444.386093067,-460.341478257,-15.9553851905,15.9553851905,164.044614809,-0.356684966737,-0.230454133941
7.932,-444.702236331,-460.624933798,-15.9226974671,15.9226974671,164.077302533,-0.355967832597,-0.23029684474
7.938,-445.018172577,-460.90843319,-15.8902606133,15.8902606133,164.109739387,-0.355257164864,-0.230141468861
7.944,-445.333903373,-461.19197732,-15.8580739466,15.8580739466,164.141926053,-0.354553595441,-0.229987995405
7.95,-445.649443661,-461.47556707,-15.8261234083,15.8261234083,164.173876592,-0.353857736717,-0.229836413574
7.956,-445.96479684,-461.759203318,-15.7944064783,15.7944064783,164.205593522,-0.353166665957,-0.229686712678
7.962,-446.279952398,-462.042886941,-15.7629345436,15.7629345436,164.237065456,-0.352481008032,-0.229538882126
7.968,-446.5949151,-462.32661881,-15.7317037101,15.7317037101,164.26829629,-0.35180151112,-0.229392911431
7.96875,-446.634272118,-462.362091433,-15.7278193149,15.7278193149,164.272180685,-0.351717009517,-0.229374896277
7.974,-446.909689444,-462.610399792,-15.7007103483,15.7007103483,164.299289652,-0.351128186777,-0.229248790203
7.98,-447.224278817,-462.894230753,-15.6699519357,15.6699519357,164.330048064,-0.350460957292,-0.229106508152
7.986,-447.538686211,-463.178112553,-15.6394263415,15.6394263415,164.360573658,-0.349799748544,-0.228966055087
7.992,-447.852914466,-463.462046049,-15.6091315827,15.6091315827,164.390868417,-0.349144494786,-0.228827420911
7.998,-448.16696635,-463.746032096,-15.5790657456,15.5790657456,164.420934254,-0.348495135976,-0.228690595624
8.004,-448.480844586,-464.030071544,-15.5492269581,15.5492269581,164.450773042,-0.347851615707,-0.228555569319
8.01,-448.794551862,-464.31416524,-15.5196133779,15.5196133779,164.480386622,-0.347213879986,-0.228422332181
8.016,-449.10809084,-464.598314028,-15.4902231876,15.4902231876,164.509776812,-0.34658187654,-0.22829087449
8.022,-449.421464157,-464.882518749,-15.4610545921,15.4610545921,164.538945408,-0.345955554408,-0.228161186612
8.028,-449.734674423,-465.16678024,-15.4321058169,15.4321058169,164.567894183,-0.345334863693,-0.228033259008
8.034,-450.047724226,-465.451099334,-15.4033751077,15.4033751077,164.596624892,-0.344719755402,-0.227907082223
8.04,-450.360616134,-465.735476863,-15.3748607294,15.3748607294,164.625139271,-0.344110181349,-0.227782646891
8.046,-450.673352688,-466.019913654,-15.3465609657,15.3465609657,164.653439034,-0.343506094077,-0.227659943733
8.052,-450.985936412,-466.304410531,-15.3184741189,15.3184741189,164.681525881,-0.342907446813,-0.227538963556
8.058,-451.298369807,-466.588968316,-15.2905985091,15.2905985091,164.709401491,-0.342314193426,-0.227419697249
8.0625,-451.532597692,-466.802432949,-15.2698352572,15.2698352572,164.730164743,-0.341872765715,-0.227331526151
8.064,-451.610655353,-466.873587827,-15.2629324746,15.2629324746,164.737067525,-0.341726288401,-0.227302135785
8.07,-451.922795508,-467.158269879,-15.2354743712,15.2354743712,164.764525629,-0.341143686813,-0.227186270221
8.076,-452.234792712,-467.443015283,-15.2082225716,15.2082225716,164.791777428,-0.340566344312,-0.227072091694
8.082,-452.546649384,-467.72782485,-15.1811754661,15.1811754661,164.818824534,-0.3399942171,-0.226959591421
8.088,-452.858367923,-468.012699384,-15.1543314614,15.1543314614,164.845668539,-0.339427261926,-0.226848760698
8.094,-453.169950708,-468.297639689,-15.1276889808,15.1276889808,164.872311019,-0.338865436066,-0.226739590902
8.1,-453.481400101,-468.582646565,-15.1012464641,15.1012464641,164.898753536,-0.338308697313,-0.226632073485
8.106,-453.792718442,-468.867720809,-15.0750023668,15.0750023668,164.924997633,-0.337757003971,-0.226526199975
8.112,-454.103908055,-469.152863215,-15.0489551607,15.0489551607,164.951044839,-0.337210314838,-0.226421961977
8.118,-454.414971243,-469.438074576,-15.0231033329,15.0231033329,164.976896667,-0.336668589203,-0.226319351172
8.124,-454.725910292,-469.723355678,-14.997445386,14.997445386,165.002554614,-0.336131786834,-0.226218359312
8.13,-455.036727471,-470.008707308,-14.9719798377,14.9719798377,165.028020162,-0.335599867967,-0.226118978222
8.136,-455.347425029,-470.29413025,-14.9467052207,14.9467052207,165.053294779,-0.335072793302,-0.226021199801
8.142,-455.658005199,-470.579625282,-14.9216200825,14.9216200825,165.078379918,-0.334550523991,-0.225925016018
8.148,-455.968470198,-470.865193182,-14.8967229848,14.8967229848,165.103277015,-0.334033021629,-0.225830418912
8.154,-456.278822222,-471.150834726,-14.8720125039,14.8720125039,165.127987496,-0.333520248246,-0.225737400592
8.15625,-456.395175551,-471.257978211,-14.8628026593,14.8628026593,165.137197341,-0.33332916974,-0.225703107833
8.16,-456.589063455,-471.436550685,-14.8474872297,14.8474872297,165.15251277,-0.333012166294,-0.225645953235
8.166,-456.899196062,-471.722341828,-14.8231457662,14.8231457662,165.176854234,-0.332508738639,-0.225556069085
8.172,-457.209222191,-472.008208922,-14.7989867304,14.7989867304,165.20101327,-0.332009928542,-0.225467740454
8.178,-457.519143977,-472.29415273,-14.7750087527,14.7750087527,165.224991247,-0.331515699644,-0.22538095972
8.184,-457.828963539,-472.580174015,-14.7512104759,14.7512104759,165.248789524,-0.331026015942,-0.225295719327
8.19,-458.138682979,-472.866273534,-14.7275905547,14.7275905547,165.272409445,-0.330540841754,-0.22521201178
8.196,-458.448304388,-473.152452044,-14.704147655,14.704147655,165.295852345,-0.330060141663,-0.225129829651
8.202,-458.757829845,-473.438710298,-14.6808804524,14.6808804524,165.319119548,-0.329583880435,-0.225049165574
8.208,-459.067261417,-473.725049047,-14.6577876295,14.6577876295,165.342212371,-0.329112022855,-0.224970012245
8.214,-459.376601169,-474.01146904,-14.6348678712,14.6348678712,165.365132129,-0.328644533434,-0.224892362421
8.22,-459.685851167,-474.297971022,-14.6121198545,14.6121198545,165.387880146,-0.328181375754,-0.224816208919
8.226,-459.995013515,-474.584555737,-14.5895422224,14.5895422224,165.410457778,-0.32772251092,-0.224741544616
8.232,-460.304090419,-474.871223925,-14.5671335067,14.5671335067,165.432866493,-0.327267893103,-0.22466836245
8.238,-460.613084508,-475.157976326,-14.5448918185,14.5448918185,165.455108182,-0.326817453183,-0.224596655415
8.244,-460.922001003,-475.444813674,-14.5228126719,14.5228126719,165.477187328,-0.326371006603,-0.224526416563
8.25,-461.230931141,-475.731736704,-14.5008055631,14.5008055631,165.499194437,-0.325951981297,-0.224457639002
8.256,-461.539557805,-476.018746146,-14.4791883418,14.4791883418,165.520811658,-0.325493199367,-0.2243903159
8.262,-461.848239769,-476.30584273,-14.457602961,14.457602961,165.542397039,-0.325058957607,-0.224324440475
8.268,-462.156843524,-476.59302718,-14.4361836556,14.4361836556,165.563816344,-0.324629210889,-0.224260006003
8.274,-462.465373945,-476.880300221,-14.4149262763,14.4149262763,165.585073724,-0.324203612263,-0.224197005815
8.28,-462.773833528,-477.167662575,-14.3938290467,14.3938290467,165.606170953,-0.323782074675,-0.224135433291
8.286,-463.082224352,-477.45511496,-14.372890608,14.372890608,165.627109392,-0.323364550382,-0.224075281867
8.292,-463.390548364,-477.742658093,-14.3521097295,14.3521097295,165.64789027,-0.322951002568,-0.224016545032
8.298,-463.698807454,-478.030292689,-14.3314852351,14.3314852351,165.668514765,-0.322541398598,-0.223959216322
8.304,-464.007003481,-478.31801946,-14.3110159784,14.3110159784,165.688984022,-0.32213570783,-0.223903289327
8.31,-464.315138281,-478.605839114,-14.2907008334,14.2907008334,165.709299167,-0.32173390076,-0.223848757688
8.316,-464.623213671,-478.89375236,-14.2705386889,14.2705386889,165.729461311,-0.321335948638,-0.22379561509
8.322,-464.931231456,-479.181759903,-14.2505284469,14.2505284469,165.749471553,-0.320941823276,-0.223743855273
8.328,-465.239193424,-479.469862445,-14.2306690208,14.2306690208,165.769330979,-0.320551496941,-0.223693472021
8.334,-465.547101352,-479.758060687,-14.2109593347,14.2109593347,165.789040665,-0.320164942295,-0.223644459167
8.34,-465.854957004,-480.046355327,-14.1913983227,14.1913983227,165.808601677,-0.319782132358,-0.22359681059
8.34375,-466.047341019,-480.22660016,-14.1792591416,14.1792591416,165.820740858,-0.319544765905,-0.223567879105
8.346,-466.162762132,-480.334747061,-14.171984929,14.171984929,165.828015071,-0.319403040485,-0.223550520215
8.352,-466.470518476,-480.623236583,-14.1527181068,14.1527181068,165.847281893,-0.319027640346,-0.223505582014
8.358,-466.778227765,-480.911824583,-14.1335968189,14.1335968189,165.866403181,-0.318655905912,-0.223461990004
8.364,-467.085891716,-481.200511753,-14.1146200367,14.1146200367,165.885379963,-0.318287811451,-0.223419738243
8.37,-467.393512037,-481.489298778,-14.0957867407,14.0957867407,165.904213259,-0.317923331515,-0.223378820837
8.376,-467.701090422,-481.778186342,-14.07709592,14.07709592,165.92290408,-0.317562440935,-0.223339231933
8.382,-468.008628558,-482.06717513,-14.0585465719,14.0585465719,165.941453428,-0.317205114817,-0.223300965721
8.388,-468.316128117,-482.35626582,-14.0401377025,14.0401377025,165.959862298,-0.316851328534,-0.223264016432
8.394,-468.623590765,-482.645459091,-14.0218683257,14.0218683257,165.978131674,-0.316501057725,-0.22322837834
8.4,-468.931018155,-482.934755619,-14.0037374636,14.0037374636,165.996262536,-0.316154278287,-0.22319404576
8.406,-469.238411931,-483.224156077,-13.9857441463,13.9857441463,166.014255854,-0.315810966375,-0.223161013045
8.412,-469.545773726,-483.513661137,-13.9678874117,13.9678874117,166.032112588,-0.315471098394,-0.223129274591
8.418,-469.853105163,-483.803271469,-13.9501663054,13.9501663054,166.049833695,-0.315134651001,-0.223098824829
8.424,-470.160407858,-484.092987739,-13.9325798803,13.9325798803,166.06742012,-0.314801601096,-0.223069658233
8.43,-470.467683415,-484.382810612,-13.9151271972,13.9151271972,166.084872803,-0.314471925823,-0.223041769312
8.436,-470.774933427,-484.672740751,-13.8978073239,13.8978073239,166.102192676,-0.314145602562,-0.223015152614
8.4375,-470.851742125,-484.745250267,-13.8935081424,13.8935081424,166.106491858,-0.314064542871,-0.223008815142
8.442,-471.082159481,-484.962778816,-13.8806193354,13.8806193354,166.119380665,-0.313822608933,-0.222989802724
8.448,-471.389363153,-485.252925467,-13.8635623141,13.8635623141,166.136437686,-0.313502922786,-0.222965714262
8.454,-471.69654601,-485.543181359,-13.8466353491,13.8466353491,166.153364651,-0.313186522203,-0.222942881886
8.46,-472.003709609,-485.833547145,-13.8298375365,13.8298375365,166.170162463,-0.312873385492,-0.222921300288
8.466,-472.3108555,-486.124023479,-13.8131679791,13.8131679791,166.186832021,-0.312563491186,-0.222900964194
8.472,-472.617985224,-486.41461101,-13.7966257864,13.7966257864,166.203374214,-0.312256818039,-0.222881868368
8.478,-472.92510031,-486.705310385,-13.7802100745,13.7802100745,166.219789926,-0.311953345026,-0.222864007604
8.484,-473.232202284,-486.99612225,-13.7639199657,13.7639199657,166.236080034,-0.311653051339,-0.222847376731
8.49,-473.539292658,-487.287047247,-13.747754589,13.747754589,166.252245411,-0.311355916381,-0.222831970612
8.496,-473.846372939,-487.578086018,-13.7317130793,13.7317130793,166.268286921,-0.311061919772,-0.222817784139
8.502,-474.153444625,-487.869239203,-13.7157945777,13.7157945777,166.284205422,-0.310771041339,-0.222804812239
8.508,-474.460509205,-488.160507436,-13.6999982314,13.6999982314,166.300001769,-0.310483261117,-0.222793049869
8.514,-474.767568161,-488.451891354,-13.6843231935,13.6843231935,166.315676807,-0.31019855935,-0.222782492018
8.52,-475.074622966,-488.743391588,-13.6687686226,13.6687686226,166.331231377,-0.309916916486,-0.222773133704
8.526,-475.381675086,-489.035008769,-13.6533336833,13.6533336833,166.346666317,-0.309638313176,-0.222764969975
8.53125,-475.650344635,-489.290276681,-13.6399320453,13.6399320453,166.360067955,-0.30939701361,-0.222758867668
8.532,-475.68872598,-489.326743525,-13.6380175455,13.6380175455,166.361982454,-0.309362730277,-0.22275799591
8.538,-475.995777097,-489.618596481,-13.6228193846,13.6228193846,166.377180615,-0.309090148849,-0.222752206615
8.544,-476.302829881,-489.910568262,-13.6077383812,13.6077383812,166.392261619,-0.308820550159,-0.222747597226
8.55,-476.609885768,-490.202659488,-13.5927737209,13.5927737209,166.407226279,-0.308553915682,-0.222744162906
8.556,-476.916946186,-490.49487078,-13.5779245943,13.5779245943,166.422075406,-0.30829022711,-0.222741898847
8.562,-477.224012558,-490.787202754,-13.5631901962,13.5631901962,166.436809804,-0.308029466361,-0.222740800265
8.568,-477.531086299,-491.079656025,-13.5485697258,13.5485697258,166.451430274,-0.307771615596,-0.222740862407
8.574,-477.838168821,-491.372231207,-13.5340623855,13.5340623855,166.465937614,-0.307516657248,-0.222742080543
8.58,-478.145261528,-491.664928909,-13.5196673801,13.5196673801,166.48033262,-0.307264574072,-0.222744449969
8.586,-478.452365825,-491.95774974,-13.5053839144,13.5053839144,166.494616086,-0.307015349232,-0.222747966009
8.592,-478.759483116,-492.250694306,-13.4912111894,13.4912111894,166.508788811,-0.306768966452,-0.222752624008
8.598,-479.066614819,-492.543763211,-13.4771483926,13.4771483926,166.522851607,-0.306525410298,-0.222758419339
8.604,-479.373762385,-492.836957058,-13.4631946733,13.4631946733,166.536805327,-0.306284666642,-0.222765347396
8.61,-479.68092738,-493.130276445,-13.4493490652,13.4493490652,166.550650935,-0.306046722881,-0.222773403598
8.616,-479.988111812,-493.42372197,-13.4356101571,13.4356101571,166.564389843,-0.305811559512,-0.222782583387
8.622,-480.295320249,-493.717294227,-13.4219739782,13.4219739782,166.578026022,-0.305578919057,-0.222792882229
8.625,-480.448935432,-493.864144019,-13.4152085868,13.4152085868,166.584791413,-0.305462277435,-0.222798588919
8.628,-480.602533311,-494.010993811,-13.4084604991,13.4084604991,166.591539501,-0.3053461159,-0.22280429561
8.634,-480.909773493,-494.30482131,-13.3950478176,13.3950478176,166.604952182,-0.305121213397,-0.222816819039
8.64,-481.217044542,-494.598777315,-13.3817327727,13.3817327727,166.618267227,-0.304897355122,-0.222830448046
8.646,-481.52434002,-494.89286241,-13.3685223897,13.3685223897,166.63147761,-0.304675902902,-0.222845178182
8.652,-481.831661578,-495.187077179,-13.3554156011,13.3554156011,166.644584399,-0.304457046253,-0.22286100502
8.658,-482.139010695,-495.481422205,-13.34241151,13.34241151,166.65758849,-0.304240816303,-0.222877924152
8.664,-482.446388751,-495.775898066,-13.3295093151,13.3295093151,166.670490685,-0.304027213447,-0.222895931189
8.67,-482.753797083,-496.070505339,-13.3167082554,13.3167082554,166.683291745,-0.303816229138,-0.222915021763
8.676,-483.061237008,-496.365244599,-13.3040075901,13.3040075901,166.69599241,-0.303607851558,-0.222935191524
8.682,-483.368709828,-496.660116418,-13.2914065903,13.2914065903,166.70859341,-0.303402067517,-0.222956436141
8.688,-483.676216832,-496.955121366,-13.2789045344,13.2789045344,166.721095466,-0.303198863218,-0.222978751301
8.694,-483.983759304,-497.250260011,-13.2665007071,13.2665007071,166.733499293,-0.302998224592,-0.223002132708
8.7,-484.291338521,-497.545532919,-13.2541943977,13.2541943977,166.745805602,-0.302800137472,-0.223026576085
8.706,-484.598955752,-497.840940652,-13.2419848996,13.2419848996,166.7580151,-0.302604587679,-0.223052077172
8.712,-484.90661226,-498.13648377,-13.2298715099,13.2298715099,166.77012849,-0.302411561071,-0.223078631723
